-1.0	-1.0	-1.56624730714
-1.0	-0.75	-1.10367879414
-1.0	-0.5	-0.706664941611
-1.0	-0.25	-0.609919060565
-1.0	0.0	-0.389011822881
-1.0	0.25	-0.401853594599
-1.0	0.5	-0.713638242503
-1.0	0.75	-0.852104372869
-1.0	1.0	-1.57313820959
-0.75	-1.0	-1.30335000838
-0.75	-0.75	-0.7523600912
-0.75	-0.5	-0.600358360855
-0.75	-0.25	-0.166917925127
-0.75	0.0	-0.242878120513
-0.75	0.25	-0.287433840776
-0.75	0.5	-0.395391017946
-0.75	0.75	-0.781068325595
-0.75	1.0	-1.22296196381
-0.5	-1.0	-1.04109276254
-0.5	-0.75	-0.648791572015
-0.5	-0.5	-0.263770183695
-0.5	-0.25	-0.0254461962688
-0.5	0.0	0.0359903791779
-0.5	0.25	-0.0251083615216
-0.5	0.5	-0.209493922204
-0.5	0.75	-0.46114671111
-0.5	1.0	-1.00722796381
-0.25	-1.0	-0.805386346773
-0.25	-0.75	-0.365906606338
-0.25	-0.5	0.014541791369
-0.25	-0.25	0.128968150727
-0.25	0.0	0.328446864374
-0.25	0.25	0.232367647262
-0.25	0.5	-0.126912388721
-0.25	0.75	-0.422455049492
-0.25	1.0	-0.748170382579
0.0	-1.0	-0.480263032862
0.0	-0.75	0.0105080900225
0.0	-0.5	0.25202710579
0.0	-0.25	0.522303948533
0.0	0.0	0.526529804873
0.0	0.25	0.391047359206
0.0	0.5	0.299507745094
0.0	0.75	0.0657080856218
0.0	1.0	-0.570313696706
0.25	-1.0	-0.16042584917
0.25	-0.75	0.072772373893
0.25	-0.5	0.575158427272
0.25	-0.25	0.607547131273
0.25	0.0	0.73922689539
0.25	0.25	0.901660271495
0.25	0.5	0.441880182854
0.25	0.75	0.139602310259
0.25	1.0	-0.287852037983
0.5	-1.0	0.14836207059
0.5	-0.75	0.352127632449
0.5	-0.5	0.596344574913
0.5	-0.25	0.890172549149
0.5	0.0	1.13104882672
0.5	0.25	0.828886843213
0.5	0.5	0.701591675224
0.5	0.75	0.416538090514
0.5	1.0	-0.0483057337373
0.75	-1.0	0.499341265377
0.75	-0.75	0.752269508152
0.75	-0.5	0.970639021796
0.75	-0.25	1.18002153133
0.75	0.0	1.38246511904
0.75	0.25	1.08242149343
0.75	0.5	0.972757452656
0.75	0.75	0.768450520156
0.75	1.0	0.335140108353
1.0	-1.0	0.455505050268
1.0	-0.75	1.13083922381
1.0	-0.5	1.27242097591
1.0	-0.25	1.50097809062
1.0	0.0	1.49308771336
1.0	0.25	1.40589014295
1.0	0.5	1.33210630401
1.0	0.75	1.00305933026
1.0	1.0	0.538131291843
